,Title,PMID,text,DOI,labels,source
2889,A Novel Case of 15q24 Microdeletion Syndrome Detected by MLPA in a Chinese Family,28879703.0,Chromosome 15q24 microdeletion syndrome is a rare disease,10.7754/Clin.Lab.2017.170220,1,oct3_labels
2890,Scabies coexisting with other dermatoses: the importance of recognizing multiple pathologies in resource-poor settings,32640041.0,Background Skin Neglected Tropical Diseases (NTDs) are a group of ten diseases often co-endemic in African rural communities and characterized by primary skin involvement,10.1111/ijd.15023,1,oct3_labels
2891,"""Current dementia care: what are the difficulties and how can we advance care globally?""",32398073.0,"Dementia is a growing global public health concern, with post-diagnostic care often very limited",10.1186/s12913-020-05307-1,1,oct3_labels
2892,Faculty and Student Incivility in Undergraduate Nursing Education: An Integrative Review,29206260.0,Incivility is a critical issue in undergraduate nursing education,10.3928/01484834-20171120-02,1,oct3_labels
2893,sepal: Identifying Transcript Profiles with Spatial Patterns by Diffusion-based Modeling,33704427.0,"Collection of spatial signals in large numbers has become a routine task in multiple omicsfields, but parsing of these rich data sets still pose certain challenges",10.1093/bioinformatics/btab164,1,oct3_labels
2894,Sagittaria sagittifolia polysaccharide interferes with arachidonic acid metabolism in non-alcoholic fatty liver disease mice via Nrf2/HO-1 signaling pathway,33027743.0,Non-alcoholic fatty liver disease (NAFLD) is currently one of the most common chronic liver diseases especially in developed countries,10.1016/j.biopha.2020.110806,1,oct3_labels
2895,"International genomic definition of pneumococcal lineages, to contextualise disease, antibiotic resistance and vaccine impact",31003929.0,"Pneumococcal conjugate vaccines have reduced the incidence of invasive pneumococcal disease, caused by vaccine serotypes, but non-vaccine-serotypes remain a concern",10.1016/j.ebiom.2019.04.021,1,oct3_labels
2896,Effect of Age on Liver Function in Patients Undergoing Partial Hepatectomy,28196354.0,Postresectional liver failure is the most frequent cause of fatal outcome following liver surgery,10.1159/000452494,1,oct3_labels
2897,A Simplified Method for Three-Dimensional Optical Imaging and Measurement of Patients with Chest Wall Deformities,30207836.0,Pectus excavatum and carinatum are two of the most commonly observed chest wall deformities in pediatrics,10.1089/lap.2018.0191,1,oct3_labels
2898,Sedentary time among primary school children in south-west Germany: amounts and correlates,29046786.0,Sedentary behaviour in children is related to different health consequences such as overweight and cardio-metabolic diseases that can track into adulthood,10.1186/s13690-017-0230-8,1,oct3_labels
2899,Acute-phase electroencephalography for an infantile atypical teratoid/rhabdoid tumor,34509751.0,Primary brain tumor is a leading cause of death in cancer-bearing children,10.1016/j.clineuro.2021.106922,1,oct3_labels
2900,Psychological and Psychiatric Traits in Post-bariatric Patients Asking for Body-Contouring Surgery,28032161.0,"Obese patients, mainly females, feel uncomfortable and unsatisfied with their physical appearance; they have a wrong perception of their image and consequently diminish their self-esteem, sometimes showing difficulties in functional areas such as work, relationship, social activity",10.1007/s00266-016-0752-4,1,oct3_labels
2901,Non-Surgical Eyebrow Rejuvenation Techniques: A Review,34491024.0,Eyebrow rejuvenation is a common cosmetic concern among patients presenting to dermatologists,10.36849/jdd.6188,1,oct3_labels
2902,Angiopoietin-2 is associated with metabolic syndrome in chronic kidney disease,34039500.0,Metabolic syndrome is a subclinical status in promoting atherosclerotic cardiovascular disease and type 2 diabetes mellitus,10.1016/j.jfma.2021.05.003,1,oct3_labels
2903,"[Possibilities and limits of conservative treatment for osteoarthritis : Sport advice, training therapy, orthotics and cartilage therapeutics]",33837442.0,"Osteoarthritis (OA)-the progressive degeneration of synovial joints-is a worldwide problem that affects society, is associated with age and is the dominant reason for pain and immobility of the locomotor system",10.1007/s00132-021-04100-0,1,oct3_labels
2904,[An innovative approach to the combination treatment of endometriosis],31880762.0,"According to modern statistics, endometriosis is a disease that occupies the third place among the most problematic diseases of the female reproductive system, since it develops mainly in young women and, therefore, negatively affects their reproductive function",10.17116/kurort20199606132,1,oct3_labels
2905,Drug-induced Grover's disease: a case report and review of the literature,34302358.0,Grover's disease (GD) is a relatively rare transient dermatosis that can be idiopathic or acquired,10.1111/ijd.15803,1,oct3_labels
2906,Treatment-related Cardiovascular Toxicity in Long-term Survivors of Testicular Cancer,28740458.0,Testicular cancer is the most common malignancy in young men,10.1515/raon-2016-0021,1,oct3_labels
2907,Trends in healthcare visits and antimicrobial prescriptions for acute infectious diarrhea in individuals aged 65 years or younger in Japan from 2013 to 2018 based on administrative claims database: a retrospective observational study,34548008.0,The inappropriate use of antimicrobials for acute infectious diarrhea is widespread and leads to the problem of antimicrobial resistance,10.1186/s12879-021-06688-2,1,oct3_labels
2908,The mitigating effect of low firearm background check requirements on firearm homicides in border states,33938458.0,Firearm-related violence is a significant public health issue in the US,10.5249/jivr.v13i2.1555,1,oct3_labels
2909,"Atopic dermatitis: Burden of illness, quality of life, and associated complications",28052794.0,"Atopic dermatitis is a chronically relapsing inflammatory skin condition that is burdensome for individuals with the disease, their families, and for society as a whole",10.2500/aap.2017.38.4005,1,oct3_labels
2910,Clinical Experience With 75-mg Dose of Erlotinib for Mutated Metastatic EGFR Non-small Cell Lung Cancer,31567201.0,"Non-small cell lung cancer (NSCLC) remains the leading cause of cancer death worldwide, although important advances in target therapy have been developed in the past few years",10.1097/MJT.0000000000001074,1,oct3_labels
2911,PTEN and miR-26b: Promising prognostic biomarkers in initiation and progression of Oral Squamous Cell Carcinoma,30372795.0,Oral Squamous Cell Carcinoma (OSCC) is the most common malignancy of the oral cavity,10.1111/jop.12794,1,oct3_labels
2912,Cost analysis of breast cancer: a comparison between private and public hospitals in Iran,33706762.0,Breast cancer is the most prevalent cancer among women,10.1186/s12913-021-06136-6,1,oct3_labels
2913,"Implementation Monitoring of a Promotora-Led, Home-Based Obesity Prevention Pilot Study With Latino Preschool Children and Their Mothers",33143559.0,Latino preschool children have higher rates of obesity than children from other racial/ethnic backgrounds,10.1177/0272684X20970375,1,oct3_labels
2914,The Pregnancy Related Beliefs Questionnaire (PRBQ): An examination of the psychometric properties in perinatal samples,29094777.0,Identifying vulnerability to perinatal depression is an important public health issue,10.1002/cpp.2149,1,oct3_labels
2915,Improving rice blast resistance of Feng39S through molecular marker-assisted backcrossing,31502096.0,Rice blast caused by Magnaporthe oryzae is one of the most widespread biotic constraints that threaten rice production,10.1186/s12284-019-0329-3,1,oct3_labels
2916,[Diverticular disease : Complications and differential diagnosis],29500612.0,Diverticular disease is becoming increasingly more common in the western world,10.1007/s00117-018-0373-9,1,oct3_labels
2917,Gene therapy by lentivirus-mediated RNA interference targeting extracellular-regulated kinase alleviates neuropathic pain in vivo,30426552.0,"Neuropathic pain is an abnormal pain, which is related to the activation of extracellular-regulated kinase (ERK) signaling",10.1002/jcb.28090,1,oct3_labels
2918,Social Life in the Schizophrenia Spectrum: A Phenomenological Study of Five Patients,31390645.0,"Social difficulties are a hallmark of schizophrenia spectrum conditions, yet their background and exact nature remain contested",10.1159/000501833,1,oct3_labels
2919,Primary Central Nervous System Lymphoma: Treatment and Nursing Management of Immunocompetent Patients,34269342.0,Primary central nervous system lymphoma (PCNSL) is a rare primary brain tumor,10.1188/21.CJON.439-448,1,oct3_labels
2920,Short-term Cost of Suicides in India,28031587.0,India is experiencing increasing suicides that have much economic impact,10.4103/0253-7176.194912,1,oct3_labels
2921,Validation of the Three-Item Skindex-Mini Among Hidradenitis Suppurativa Patients With Diverse Racial Backgrounds,32469259.0,Hidradenitis suppurativa (HS) is a chronic inflammatory skin disease that severely impairs patients' quality of life (QoL),10.1177/1203475420930222,1,oct3_labels
2922,A systematic review of factors affecting choice of otolaryngology as a career in medical students and junior doctors,31535605.0,There is growing concern over a future shortfall in provision of UK otolaryngology consultants,10.1017/S0022215119001816,1,oct3_labels
2923,Smart Wearable Device Users' Behavior Is Essential for Physical Activity Improvement,34363130.0,"This study aimed to explore the effect on physical activity and sedentary behavior of users of wearable devices, and understand the association between physical activity and behavior",10.1007/s12529-021-10013-1,0,oct3_labels
2924,The aflatoxin B1 content of peanut-based foods in Iran: a systematic review,34332516.0,One of the common consumed snacks among Iranian is nuts,10.1515/reveh-2021-0065,0,oct3_labels
2925,[Total wrist arthroplasty-a review],30989259.0,Total wrist arthroplasty is still a rare procedure,10.1007/s00132-019-03725-6,0,oct3_labels
2926,Help or hindrance: Exploring nurse practitioners' perceptions of transition to practice legislation,32251035.0,"Fourteen states have adopted transition to practice (TP) legislation, which requires newly certified nurse practitioners (NPs) to practice under a senior clinician",10.1097/JXX.0000000000000380,0,oct3_labels
2927,"Review on the Characteristic, Properties and Analytical Methods of Cefquinomesulphate: ß-lactam Veterinary Drug",30277168.0,"Chemotherapy as a science began within the 1st decade of the twentieth century with understanding of the principles of selective toxicity, the particular chemical relationships between microorganism pathogens and medicines, the event of drug resistance, and also the role of combined medical aid",10.2174/1871526518666181001122010,0,oct3_labels
2928,Male Body Contouring,28858933.0,"Men are increasingly seeking out cosmetic procedures, especially minimally and noninvasive body-contouring procedures",10.1097/DSS.0000000000001319,0,oct3_labels
2929,Performance Evaluation of the Third-Generation Elecsys FT4 III Assay for Free Thyroxine,32776729.0,"Roche Diagnostics has recently released the Elecsys FT4 III, Roche's third-generation reagent for free thyroxine",10.7754/Clin.Lab.2020.191103,0,oct3_labels
2930,Exploration of Factors Influencing Nurse Competence Through Nursing Profile Analysis,31774929.0,"Nurse competence is a combination of knowledge, performance, skills, and attitudes that are required in fulfilling one's role as a nurse",10.3928/00220124-20191115-09,0,oct3_labels
2931,Improvement of Nerve Fiber Density in Fibromyalgia Patients Treated with IVIg,31702528.0,Small fiber neuropathy and fibromyalgia are two conditions that share overlapping features,10.2174/1573397115666191106120622,0,oct3_labels
2932,Awareness and perceptions of ergonomic programs between workers and managers surveyed in the construction industry,30223411.0,Work-related musculoskeletal injuries and disorders (WMSDs) are among the most frequently reported causes of lost or restricted work time in the construction industry,10.3233/WOR-182778,0,oct3_labels
2933,Trait ontology analysis based on association mapping studies bridges the gap between crop genomics and Phenomics,31159731.0,Trait ontology (TO) analysis is a powerful system for functional annotation and enrichment analysis of genes,10.1186/s12864-019-5812-0,0,oct3_labels
2934,The Association Between Fathers' Self-Assessment of Their Own Parenting and Mothers' Recognition of Paternal Support: A Municipal-Based Cross-Sectional Study,32863372.0,"Discrepancies between parents' reports of paternal parenting have been gaining attention, but epidemiological evidence is scarce in Asia",10.2188/jea.JE20200108,0,oct3_labels
2935,"[Sport climbing, bouldering and associated injuries in childhood and adolescence]",31696262.0,Sport climbing and bouldering has developed from a rarely performed to a very popular sport in the last 30 years,10.1007/s00132-019-03826-2,0,oct3_labels
2936,Sense of coherence in pregnant and new mothers - A longitudinal study of a national cohort of Swedish speaking women,28159135.0,"Previous research shows inconsistent results about the stability of SOC during the childbearing period, and few studies have focused on longitudinal measures",10.1016/j.srhc.2016.10.001,0,oct3_labels
2937,"Relationship among psychological capital, coping style and anxiety of Chinese college students",31909753.0,"The objective of this study is to explore the relationship between psychological capitals, coping style and anxiety response of Chinese college students, and provide ideas for the effective coping with the pressure situation",10.1708/3281.32545,0,oct3_labels
2938,The impact of noise in the operating theatre: a review of the evidence,33559553.0,Noise has been recognised to have a negative impact on performance and wellbeing in many settings,10.1308/rcsann.2020.7001,0,oct3_labels
2939,LOW-COST SIMULATOR ASSEMBLY FOR 3-DIMENSIONAL VIDEOSURGERY TRAINING,30133676.0,Three-dimensional videosurgery is already a reality worldwide,10.1590/0102-672020180001e1384,0,oct3_labels
2940,Using Quantitative Literacy to Enhance Critical Thinking Skills in Undergraduate Nursing Students,28383750.0,"Critical thinking and quantitative literacy (QL) are similarly grounded: both focus on analyzing and evaluating evidence, identifying implications and consequences, drawing inferences, and communicating information",10.3928/01484834-20170323-10,0,oct3_labels
2941,"Cerebellar Infarction: Unusual Manifestation with Facial Palsy, Focal Seizures, and Secondary Generalization",28946144.0,"Cerebellar infarction is exceedingly rare in neonates, usually occurring after traumatic birth",10.1159/000480423,0,oct3_labels
2942,Clinical Translation of Anti-aging Associated Genetics: Current Progress and Challenges,33874879.0,"Currently, the focus of anti-aging research has been changed from geriatrics to biogerontology",10.2174/1874609814666210419104547,0,oct3_labels
2943,Using naturalistic inquiry to inform qualitative description,33855820.0,Choosing how to answer a research question requires an understanding of philosophical and theoretical assumptions and how these inform a study's methodology and methods,10.7748/nr.2021.e1788,0,oct3_labels
2944,The influence of Chinese culture on family caregivers of stroke survivors: A qualitative study,28677123.0,Previous research has indicated that culture can have a significant impact on the stroke caregiving experience,10.1111/jocn.13947,0,oct3_labels
2945,Innovations in research dissemination: research participants sharing stories at a conference,31769257.0,The dissemination of findings is a crucial part of research,10.7748/nr.2019.e1685,0,oct3_labels
2946,Burnout and work-life balance among physicians: the role of migration background,34325705.0,We want to analyze the effect of migration background (MB) on physician burnout and work-life balance,10.1186/s12995-021-00318-y,0,oct3_labels
2947,A method for postural critical factors checking: The case of library chairs,33337410.0,"According to ergonomic researches regarding a good sitting posture, it is essential to ensure a natural back-curve in order to prevent musculoskeletal disorders",10.3233/WOR-208008,0,oct3_labels
2948,Training Where and When It Is Needed: In Situ Simulation Using a Traveling Education Cart,32976615.0,"In recent years, simulation educators have focused on in situ simulations wherein they bring education to providers' workplaces in efforts to reduce clinical disruptions and eliminate travel costs",10.3928/00220124-20200914-08,0,oct3_labels
2949,Spanish translation and cross-language validation of the American Shoulder and Elbow Surgeons Standardized Shoulder Assessment Form,33317701.0,The American Shoulder and Elbow Surgeons (ASES) Standardized Shoulder Assessment Form is one of the most frequently used outcomes score for shoulder pathology,10.1016/j.jse.2020.05.020,0,oct3_labels
2950,Development and internal validation of a prediction model of prostate cancer on initial transperineal template-guided prostate biopsy,33892696.0,"Due to the invasiveness of prostate biopsy, a prediction model of the individual risk of a positive biopsy result could be helpful to guide clinical decision-making",10.1186/s12894-021-00840-5,0,oct3_labels
2951,Evaluation of the performance of two real-time PCR assays for detecting Mycobacterium species,30105758.0,Rapid discrimination between Mycobacterium tuberculosis (MTB) and nontuberculous mycobacteria (NTM) is critical for patient treatment and to avoid unnecessary expenditure on infection control,10.1002/jcla.22645,0,oct3_labels
2952,Chronic Kidney Disease-Mineral and Bone Disorder in Asia,28785558.0,Chronic kidney disease-mineral and bone disorder (CKD-MBD) is one of the most common complications in patients with CKD,10.1159/000470909,0,oct3_labels
2953,Severe imported malaria in children in France. A national retrospective study from 1996 to 2005,28749962.0,"Malaria is a leading cause of imported febrile illnesses in pediatric travelers, but few studies have addressed severe imported pediatric malaria",10.1371/journal.pone.0180758,0,oct3_labels
2954,Socio-demographic profile and its influences on rehabilitation in children undergoing revision cochlear implantation - MERF experience,34560572.0,"Revision cochlear implant surgery (RIS) is an unusual and unfortunate event, but not an uncommon occurrence in today's time, with more and more children being implanted",10.1016/j.ijporl.2021.110919,0,oct3_labels
2955,"Race, genetic admixture and cognitive performance in the Cuban population",33649769.0,"Population aging will lead to a dramatic increase in dementia prevalence, which will disproportionally affect racial minorities",10.1093/gerona/glab063,0,oct3_labels
2956,DNA polymerase kappa protects human cells against MMC-induced genotoxicity through error-free translesion DNA synthesis,28077981.0,Interactions between genes and environment are critical factors for causing cancer in humans,10.1186/s41021-016-0067-3,0,oct3_labels
2957,Rhinoplasty Assisted by Endoscopic Septoplasty: Precise Job and an Educational Tool,32168123.0,Septoplasty is a crucial step during rhinoplasty to correct the nose function and nasal aesthetics,10.1097/SCS.0000000000006117,0,oct3_labels
2958,Adrenaline in anaphylaxis treatment and self-administration: experience from an inner city emergency department,27709624.0,Anaphylaxis is a life-threatening emergency of which reliable epidemiological data are lacking,10.1111/all.13060,0,oct3_labels
2959,[Indications and results of radioiodine treatment of differentiated thyroid cancer],32749499.0,"Malignant tumors of the thyroid gland are the most frequent malignant endocrine neoplasms, comprising approximately 1% of all malignant tumors",10.1007/s00104-020-01248-x,0,oct3_labels
2960,"Cultural and religious beliefs and values, and their impact on preferences for end-of-life care among four ethnic groups of community-dwelling older persons",27603557.0,"Whilst literature indicates that culture impacts on end-of-life decision-making significantly, there is limited evidence on the topic",10.1111/jocn.13572,0,oct3_labels
2961,T tube sinus tract duodenal fistula: a rare complication of postoperative choledochoscopy for treating retained intrahepatic stones,33030589.0,Postoperative percutaneous choledochoscopy via T tube sinus tract is a common modality for treating retained intrahepatic stones in China,10.1007/s00464-020-08057-7,0,oct3_labels
2962,Knowledge and perceptions of kangaroo mother care among health providers: a qualitative study,32718148.0,Indonesia is one of the countries with the highest preterm birth rate,10.3345/cep.2018.06506,0,oct3_labels
2963,The role of fear of childbirth in pregnancy related anxiety in Iranian women: a qualitative research,28465800.0,Anxiety disorders have severe complications for a mother and her developing baby,10.19082/3733,0,oct3_labels
2964,Teaching Ethics in Classroom Settings: Nursing Faculty Perceptions in Baccalaureate Programs,32865583.0,The complexity of the current health care system has resulted in increasing demands on nurses to act as patient advocates and moral agents,10.3928/01484834-20200817-05,0,oct3_labels
2965,Rapid transformation of two libraries using Kotter's Eight Steps of Change,28670217.0,Two new directors were each charged by their institutions to catalyze transformational change in their libraries and to develop dynamic and evolving information ecosystems ready for the information challenges of the future,10.5195/jmla.2017.97,0,oct3_labels
2966,"Effect of Acupressure, Acupuncture and Moxibustion in Women With Pregnancy-Related Anxiety and Previous Depression: A Preliminary Study",28496555.0,"In this preliminary study, we examined the effect of acupressure, acupuncture and moxibustion (oriental treatments) to prevent of the relapse/deterioration of perinatal depression in women with pregnancy-related anxiety and previous depression",10.14740/jocmr3009w,0,oct3_labels
2967,Capacity of blood plasma is higher in birds breeding in radioactively contaminated areas,28662048.0,"Environmental pollution in general, and radioactive contamination in particular, may deeply affect host-parasite relationships and their consequences for the evolution of organisms",10.1371/journal.pone.0179209,0,oct3_labels
2968,Rare Giant Angiokeratoma of the Vulva: A Case Report,28418344.0,Angiokeratoma of fordyce occurring over on the vulva is a rare condition,10.4274/balkanmedj.2014.0724,0,oct3_labels
2969,Effect of medical treatment on histological findings in rabbits with acute appendicitis,28074455.0,Acute appendicitis (AA) is the most common reason for abdominal surgery in the world,10.5505/tjtes.2016.79825,0,oct3_labels
2970,Gastric adenocarinoma of the upper oesophagus: A literature review and case report,28086198.0,Ectopic gastric mucosa (EGM) otherwise termed gastric heterotopia or gastric inlet patch occurs in approximately 2,10.1016/j.ijscr.2016.11.014,0,oct3_labels
2971,Association of endocan expression with clinicopathological prognostic parameters in breast carcinoma,34151832.0,Breast cancer (BC) is a common malignancy in women,10.3233/CBM-201026,0,oct3_labels
2972,Understanding nurses' concerns when caring for patients from diverse cultural and ethnic backgrounds,28618101.0,There is a wealth of international literature highlighting the importance of providing culturally sensitive care,10.1111/jocn.13926,0,oct3_labels
2973,Cultural neuroscience: ideas worth knowing,30380972.0,"Neuroscience is now promising significant advances in medical practice, such that it can improve the art and science of personalized medicine",10.1080/08039488.2018.1525647,0,oct3_labels
2974,Review of Intravenous Acetaminophen for Analgesia in the Postoperative Setting,33522265.0,Acetaminophen is a non-opioid analgesic commonly utilized for pain control after several types of surgical procedures,10.1177/0003134821989056,0,oct3_labels
2975,Allocating a scarce mental health treatment to the underweight and overweight,28871895.0,This is one of a number of programmatic studies on the allocation of scarce medical resources,10.1080/09638237.2017.1370636,0,oct3_labels
2976,Scaffold analysis of PubChem database as background for hierarchical scaffold-based visualization,28090217.0,Visualization of large molecular datasets is a challenging yet important topic utilised in diverse fields of chemistry ranging from material engineering to drug design,10.1186/s13321-016-0186-7,0,oct3_labels
2977,Using an Escape Room Modality to Teach Mock Code Essentials,33631021.0,Many people view escape rooms as challenging and fun,10.3928/00220124-20210216-05,0,oct3_labels
2978,An Online Mindfulness-Based Cognitive Behavioral Therapy Intervention for Youth Diagnosed With Major Depressive Disorders: Protocol for a Randomized Controlled Trial,31359869.0,About 70% of all mental health disorders appear before the age of 25 years,10.2196/11591,0,oct3_labels
2979,The ADaptive Ability Performance Test (ADAPT): A new instrument for measuring adaptive skills in people with intellectual disabilities and borderline intellectual functioning,33783081.0,"Since the DSM-5, adaptive functioning has taken a prominent place in the classification of intellectual disability (ID)",10.1111/jar.12876,0,oct3_labels
2980,Knowledge and behaviours related to oral health among underserved older adults,30109895.0,"In his seminal framework, Handwerker posited that the norms, attitudes and behaviours related to the experience of disease and treatment reflect where patients live and have lived and are seeking and have sought care, along with their webs of social and health relations",10.1111/ger.12367,0,oct3_labels
2981,Ethnocultural influences in how people prefer to obtain and receive health information,29396869.0,South Asian and Chinese ethnic groups represent the largest proportion of Canada's growing visible minorities,10.1111/jocn.14281,0,oct3_labels
2982,Self-harm among asylum seekers in Australian onshore immigration detention: how incidence rates vary by held detention type,32354370.0,"Detained asylum seekers are at increased risk of self-harm, and the type of detention in which they are held may further exacerbate this risk",10.1186/s12889-020-08717-2,0,oct3_labels
2983,Contributions of Historically Black Colleges and Universities to the Production of Black Nurses,32003846.0,"This article highlights the contributions made by historically Black colleges and universities (HBCUs) to the nursing profession, as well as the challenges faced by HBCUs as they make these important contributions",10.3928/01484834-20200122-04,0,oct3_labels
2984,Male Surgical Neck Rejuvenation,29064986.0,"Patients who are aging, with weight gain, and increased skin laxity, request dermatologists to improve their neck area",10.1097/DSS.0000000000001347,0,oct3_labels
2985,Traumatic Injury Under COVID-19 Stay-at-home Advisory: Experience of a New England Trauma Center,34563843.0,"With the onset of the COVID-19 pandemic and subsequent widespread stay-at-home advisories throughout early 2020, hospitals have noticed a decrease in illnesses unrelated to COVID-19",10.1016/j.jss.2021.08.005,0,oct3_labels
2986,Sexual dysfunctions in Sheehan's syndrome,34311117.0,Sheehan's syndrome (SS) is not an uncommon cause of hypopituitarism in developing countries,10.1016/j.eprac.2021.07.013,0,oct3_labels
2987,Thrombosis with thrombocytopenia syndrome associated with COVID-19 vaccines,34062319.0,Current vaccines for the Coronavirus Disease of 2019 (COVID-19) have demonstrated efficacy with low risk of adverse events,10.1016/j.ajem.2021.05.054,0,oct3_labels
2988,Do dichromats see colours in this way? Assessing simulation tools without colorimetric measurements,27776613.0,"Simulcheck evaluates Colour Simulation Tools (CSTs, they transform colours to mimic those seen by colour vision deficients)",10.7334/psicothema2016.201,0,oct3_labels
2989,Intermittent hypobaric hypoxia causes deleterious effects on the reproductive system in female rats,32679462.0,Numerous studies have revealed that hypobaric hypoxia exposure elicited imbalance of homeostasis,10.1016/j.biopha.2020.110511,0,oct3_labels
2990,Patulous nasolacrimal duct with air reflux: a complication of submucosal diathermy of the inferior turbinate,30152294.0,Submucosal diathermy to the inferior turbinate is a widely practised procedure to improve the nasal airway when nasal obstruction is due to hypertrophy of the inferior turbinate,10.1017/S002221511800141X,0,oct3_labels
2991,Anteromedial femoral neck plate with cannulated screws for the treatment of irreducible displaced femoral neck fracture in young patients: a preliminary study,29909465.0,"Although most displaced femoral neck fractures of young patients can be repositioned successfully by closed reduction, there are still some can not repositioned successfully by this way and open reductions are required",10.1007/s00068-018-0972-1,0,oct3_labels
2992,The challenges of becoming and being a clinician manager: a qualitative exploration of the perception of medical doctors in senior leadership roles at a large Australian health service,33858407.0,"In Australia, activity-based funding models have emphasized the need for hospitals to be accountable for their clinical performance",10.1186/s12913-021-06356-w,0,oct3_labels
2993,Predicament of Chinese legislation on genetically modified food (GMF) labeling management and solutions - from the perspective of the new food safety law,28369963.0,"This paper considers the background of Article 69 of the newly revised Food Safety Law in China in combination with the current situation of Chinese legislation on GMF labeling management, compared with a foreign genetically modified food labeling management system, revealing deficiencies in the Chinese legislation with respect to GMF labeling management, and noting that institutions should properly consider the GMF labeling management system in China",10.1002/jsfa.8342,0,oct3_labels
2994,"Cognitive Reflection, Life Satisfaction, Emotional Balance and Job Performance",33453744.0,"The validity of individual difference variables for predicting important life phenomena, such as job performance, has been studied for over a century",10.7334/psicothema2020.261,0,oct3_labels
2995,Wild plants and the food-medicine continuum-an ethnobotanical survey in Chapada Diamantina (Northeastern Brazil),34039374.0,Ethnobotanical research has demonstrated that several wild food plants (WFP) are used for medicinal purposes,10.1186/s13002-021-00463-y,0,oct3_labels
2996,The floating anchored craniotomy,28713633.0,"The ""floating anchored"" craniotomy is a technique utilized at our tertiary neurosurgery institution in which a traditional decompressive craniectomy has been substituted for a floating craniotomy",10.4103/sni.sni_460_16,0,oct3_labels
2997,Influence of Combined Therapy on Generation of Neutrophil Extracellular Traps in Patients with Cervical Cancer,30559867.0,"According to several authors, neutrophil extracellular traps (NETs) play an important role in the mechanisms of cancer development and metastatic processes, which allows them to be considered as a potential new target for the treatment of cancer",10.3889/oamjms.2018.483,0,oct3_labels
2998,"The value of medical student radiology education: A comparison of 1-week, 2-week, electives, and compulsories",29079117.0,Basic radiology interpretive skill is essential for all physicians,10.1016/j.jcma.2017.09.010,0,oct3_labels
2999,"08SG2/OsBAK1 regulates grain size and number, and functions differently in Indica and Japonica backgrounds in rice",28547737.0,Both grain size and grain number are significant for rice yield,10.1186/s12284-017-0165-2,0,oct3_labels
3000,Thermal-hydraulic analysis of the coil test facility for CFETR,27995029.0,Performance test of the China Fusion Engineering Test Reactor (CFETR) central solenoid (CS) and toroidal field (TF) insert coils is of great importance to evaluate the CFETR magnet performance in relevant operation conditions,10.1186/s40064-016-3706-z,0,oct3_labels
3001,Culture and its influences on dental education,27882648.0,Culture is an important factor influencing how students develop learning and how educators provide support to students,10.1111/eje.12244,0,oct3_labels
3002,Evolution of Gender Stereotypes in Spain: From 1985 to 2018,33453736.0,"Gender stereotypes are the images, beliefs, or expectations that people have about men and women",10.7334/psicothema2020.328,0,oct3_labels
3003,Hemicrania continua in a family: A report of two cases,34325482.0,HC is a rare primary headache disorder belonging to the family of trigeminal autonomic cephalalgias (TACs),10.1111/head.14174,0,oct3_labels
3004,"Arterial Aging, Metalloproteinase Regulation, and the Potential of Resistance Exercise",30068282.0,Aging is a process that affects all living organisms,10.2174/1573403X14666180801153801,0,oct3_labels
3005,Sharing extended summary data from contemporary genetics studies is unlikely to threaten subject privacy,28662067.0,"Starting from a forensic problem, Homer et al",10.1371/journal.pone.0179504,0,oct3_labels
3006,Mothers' false beliefs and myths associated with teething,33329998.0,Teething is a physiological process experienced by all children,10.5339/qmj.2020.32,0,oct3_labels
3007,NMR Spectroscopy in the Conformational Analysis of Peptides: An Overview,32614739.0,NMR spectroscopy is one of the most powerful tools to study the structure and interaction properties of peptides and proteins from a dynamic perspective,10.2174/0929867327666200702131032,0,oct3_labels
3008,"The Meaning of Grades: Stories of Undergraduate, Master's, and Doctoral Nursing Students",30394997.0,"Although the literature is replete with information about grades, there is a lack of empirical evidence about the meaning of grades to nursing students",10.1097/NNE.0000000000000627,0,oct3_labels
3009,Optimum contribution selection for animal breeding and conservation: the R package optiSel,30642239.0,Selecting animals for breeding in the optimum way plays an essential role for the management of genetic resources and in selective breeding of livestock species,10.1186/s12859-018-2450-5,0,oct3_labels
3010,Unraveling Ariadne's Thread Into the Labyrinth of aMCI: Depression and Financial Capacity,33136558.0,People with amnestic mild cognitive impairment (aMCI) face many daily challenges as memory loss is their predominant cognitive impairment,10.1097/WAD.0000000000000417,0,oct3_labels
3011,Alcohol seeking by rats becomes habitual after prolonged training,27776611.0,This study examines the effect of the amount of training on alcohol seeking behavior in rats,10.7334/psicothema2016.114,0,oct3_labels
3012,New Insight into Affectivity in Schizophrenia: from the Phenomenology of Marc Richir,29073600.0,"According to Karl Jaspers, psychopathology requires a comprehensive method, understood as a systematic exploration of the first-person perspective of the patient's experience",10.1159/000481516,0,oct3_labels
3013,Development of the Preceptor Self-Assessment Tool and Use of the Content Validity Index,32976616.0,Competency of staff nurse preceptors is an essential factor that determines the success of preceptorship experiences,10.3928/00220124-20200914-09,0,oct3_labels
3014,Ethical problems in nursing management - a cross-sectional survey about solving problems,31234855.0,"Nurse managers encounter a wide range of ethical problems related to patients, staff, the organisation and themselves",10.1186/s12913-019-4245-4,0,oct3_labels
